,Title,Summary,DOI,Categories,Publish Time,Authors,Journal
111,Sophisticated Attacks on Decoy Ballots: The Devil's Menu and the Market for Lemons,"Decoy ballots do not count in election outcomes, but otherwise they are
indistinguishable from real ballots. By means of a game-theoretical model, we
show that decoy ballots may not provide effective protection against a
malevolent adversary trying to buy real ballots. If the citizenry is divided
into subgroups (or districts), the adversary can construct a so-called ""Devil's
Menu"" consisting of several prices. In equilibrium, the adversary can buy the
real ballots of any strict subset of districts at a price corresponding to the
willingness to sell on the part of the citizens holding such ballots. By
contrast, decoy voters are trapped into selling their ballots at a low, or even
negligible, price. Blowing up the adversary's budget by introducing decoy
ballots may thus turn out to be futile. The Devil's Menu can also be applied to
the well-known ""Lemons Problem"".",1712.05477v1,cs.GT,2017-12-14 23:54:58+00:00,"[arxiv.Result.Author('Hans Gersbach'), arxiv.Result.Author('Akaki Mamageishvili'), arxiv.Result.Author('Oriol Tejada')]",
112,Touchscreen Voting Machines Cause Long Lines and Disenfranchise Voters,"Computerized touchscreen ""Direct Recording Electronic"" DRE voting systems
have been used by over 1/3 of American voters in recent elections. In many
places, insufficient DRE numbers in combination with lengthy ballots and high
voter traffic have caused long lines and disenfranchised voters who left
without voting. We have applied computer queuing simulation to the voting
process and conclude that far more DREs, at great expense, would be needed to
keep waiting times low. Alternatively, paper ballot-optical scan systems can be
easily and economically scaled to prevent long lines and meet unexpected
contingencies.",0810.5577v1,stat.AP,2008-10-30 20:57:19+00:00,"[arxiv.Result.Author('William A. Edelstein'), arxiv.Result.Author('Arthur D. Edelstein')]",
113,Ballot stuffing and participation privacy in pollsite voting,"We study the problem of simultaneously addressing both ballot stuffing and
participation privacy for pollsite voting systems. Ballot stuffing is the
attack where fake ballots (not cast by any eligible voter) are inserted into
the system. Participation privacy is about hiding which eligible voters have
actually cast their vote. So far, the combination of ballot stuffing and
participation privacy has been mostly studied for internet voting, where voters
are assumed to own trusted computing devices. Such approaches are inapplicable
to pollsite voting where voters typically vote bare handed. We present an
eligibility audit protocol to detect ballot stuffing in pollsite voting
protocols. This is done while protecting participation privacy from a remote
observer - one who does not physically observe voters during voting. Our
protocol can be instantiated as an additional layer on top of most existing
pollsite E2E-V voting protocols. To achieve our guarantees, we develop an
efficient zero-knowledge proof (ZKP), that, given a value $v$ and a set $\Phi$
of commitments, proves $v$ is committed by some commitment in $\Phi$, without
revealing which one. We call this a ZKP of reverse set membership because of
its relationship to the popular ZKPs of set membership. This ZKP may be of
independent interest.",2210.14833v1,cs.CR,2022-10-26 16:29:23+00:00,"[arxiv.Result.Author('Prashant Agrawal'), arxiv.Result.Author('Abhinav Nakarmi'), arxiv.Result.Author('Mahabir Prasad Jhanwar'), arxiv.Result.Author('Subodh Sharma'), arxiv.Result.Author('Subhashis Banerjee')]",
114,On cryptological schemes for r-person secret vote and r-person authentication,"We introduce a scheme for the membership verification, a scheme for a secret
ballot, a scheme for the unanimity rule which can hide the number of voter
using some partition number identities.",2008.06224v1,math.CO,2020-08-14 07:43:22+00:00,[arxiv.Result.Author('BongJu Kim')],
115,Security Survey and Analysis of Vote-by-Mail Systems,"Voting by mail has been gaining traction for decades in the United States and
has emerged as the preferred voting method during the COVID-19 pandemic. In
this paper, we examine the security of electronic systems used in the process
of voting by mail, including online voter registration and online ballot
tracking systems. The goals of these systems, to facilitate voter registration
and increase public confidence in elections, are laudable. They indisputably
provide a critical public good. It is for these reasons that understanding the
security and privacy posture of the mail-in voting process is paramount. We
find that online voter registration systems in some states have vulnerabilities
that allow adversaries to alter or effectively prevent a voter's registration.
We additionally find that ballot tracking systems raise serious privacy
questions surrounding ease of access to voter data. While the vulnerabilities
discussed here are unlikely to enable an adversary to modify votes, several
could have the effect of disenfranchising voters and reducing voter confidence
in U.S. elections infrastructure, thereby undermining the very purpose of these
systems.",2005.08427v2,cs.CY,2020-05-18 02:18:15+00:00,"[arxiv.Result.Author('Jenny Blessing'), arxiv.Result.Author('Julian Gomez'), arxiv.Result.Author('McCoy Patiño'), arxiv.Result.Author('Tran Nguyen')]",
116,Identifying Possible Winners in Ranked Choice Voting Elections with Outstanding Ballots,"Several election districts in the US have recently moved to ranked-choice
voting (RCV) to decide the results of local elections. RCV allows voters to
rank their choices, and the results are computed in rounds, eliminating one
candidate at a time. RCV ensures fairer elections and has been shown to
increase elected representation of women and people of color. A main drawback
of RCV is that the round-by-round process requires all the ballots to be
tallied before the results of an election can be calculated. With increasingly
large portions of ballots coming from absentee voters, RCV election outcomes
are not always apparent on election night, and can take several weeks to be
published, leading to a loss of trust in the electoral process from the public.
In this paper, we present an algorithm for efficiently computing possible
winners of RCV elections from partially known ballots and evaluate it on data
from the recent New York City Primary elections. We show that our techniques
allow to significantly narrow down the field of possible election winners, and
in some case identify the winner as soon as election night despite a number of
yet-unaccounted absentee ballots, providing more transparency in the electoral
process.",2206.12741v1,cs.CY,2022-06-25 22:08:15+00:00,"[arxiv.Result.Author('Alborz Jelvani'), arxiv.Result.Author('Amélie Marian')]",
117,Election forensic analysis of the Turkish Constitutional Referendum 2017,"With a majority of 'Yes' votes in the Constitutional Referendum of 2017,
Turkey continues its transition from democracy to autocracy. By the will of the
Turkish people, this referendum transferred practically all executive power to
president Erdogan. However, the referendum was confronted with a substantial
number of allegations of electoral misconducts and irregularities, ranging from
state coercion of 'No' supporters to the controversial validity of unstamped
ballots. In this note we report the results of an election forensic analysis of
the 2017 referendum to clarify to what extent these voting irregularities were
present and if they were able to influence the outcome of the referendum. We
specifically apply novel statistical forensics tests to further identify the
specific nature of electoral malpractices. In particular, we test whether the
data contains fingerprints for ballot-stuffing (submission of multiple ballots
per person during the vote) and voter rigging (coercion and intimidation of
voters). Additionally, we perform tests to identify numerical anomalies in the
election results. We find systematic and highly significant support for the
presence of both, ballot-stuffing and voter rigging. In 6% of stations we find
signs for ballot-stuffing with an error (probability of ballot-stuffing not
happening) of 0.15% (3 sigma event). The influence of these vote distortions
were large enough to tip the overall balance from 'No' to a majority of 'Yes'
votes.",1706.09839v2,stat.AP,2017-06-29 16:33:28+00:00,"[arxiv.Result.Author('Peter Klimek'), arxiv.Result.Author('Raul Jimenez'), arxiv.Result.Author('Manuel Hidalgo'), arxiv.Result.Author('Abraham Hinteregger'), arxiv.Result.Author('Stefan Thurner')]",
118,Boardroom Voting: Verifiable Voting with Ballot Privacy Using Low-Tech Cryptography in a Single Room,"A boardroom election is an election that takes place in a single room -- the
boardroom -- in which all voters can see and hear each other. We present an
initial exploration of boardroom elections with ballot privacy and voter
verifiability that use only ""low-tech cryptography"" without using computers to
mark or collect ballots. Specifically, we define the problem, introduce several
building blocks, and propose a new protocol that combines these blocks in novel
ways. Our new building blocks include ""foldable ballots"" that can be rotated to
hide the alignment of ballot choices with voting marks, and ""visual secrets""
that are easy to remember and use but hard to describe. Although closely seated
participants in a boardroom election have limited privacy, the protocol ensures
that no one can determine how others voted. Moreover, each voter can verify
that their ballot was correctly cast, collected, and counted, without being
able to prove how they voted, providing assurance against undue influence.
Low-tech cryptography is useful in situations where constituents do not trust
computer technology, and it avoids the complex auditing requirements of
end-to-end cryptographic voting systems such as Pr\^{e}t-\`{a}-Voter. This
paper's building blocks and protocol are meant to be a proof of concept that
might be tested for usability and improved.",2007.14916v2,cs.CR,2020-07-29 15:40:51+00:00,"[arxiv.Result.Author('Enka Blanchard'), arxiv.Result.Author('Ted Selker'), arxiv.Result.Author('Alan T. Sherman')]",
119,"More style, less work: card-style data decrease risk-limiting audit sample sizes","U.S. elections rely heavily on computers such as voter registration
databases, electronic pollbooks, voting machines, scanners, tabulators, and
results reporting websites. These introduce digital threats to election
outcomes. Risk-limiting audits (RLAs) mitigate threats to some of these systems
by manually inspecting random samples of ballot cards. RLAs have a large chance
of correcting wrong outcomes (by conducting a full manual tabulation of a
trustworthy record of the votes), but can save labor when reported outcomes are
correct. This efficiency is eroded when sampling cannot be targeted to ballot
cards that contain the contest(s) under audit. If the sample is drawn from all
cast cards, RLA sample sizes scale like the reciprocal of the fraction of
ballot cards that contain the contest(s) under audit. That fraction shrinks as
the number of cards per ballot grows (i.e., when elections contain more
contests) and as the fraction of ballots that contain the contest decreases
(i.e., when a smaller percentage of voters are eligible to vote in the
contest). States that conduct RLAs of contests on multi-card ballots or of
small contests can dramatically reduce sample sizes by using information about
which ballot cards contain which contests -- by keeping track of card-style
data (CSD). For instance, CSD reduces the expected number of draws needed to
audit a single countywide contest on a 4-card ballot by 75%. Similarly, CSD
reduces the expected number of draws by 95% or more for an audit of two
contests with the same margin on a 4-card ballot if one contest is on every
ballot and the other is on 10% of ballots. In realistic examples, the savings
can be several orders of magnitude.",2012.03371v1,cs.CR,2020-12-06 20:35:12+00:00,"[arxiv.Result.Author('Amanda K. Glazer'), arxiv.Result.Author('Jacob V. Spertus'), arxiv.Result.Author('Philip B. Stark')]",
120,Blind proxy voting,"A secret ballot mechanism that enables voting in absence is proposed. It
amends standard vote collection methods that use ballot box as anonymizer,
adding the option for absent voters to vote by a proxy blinded to the content
of the ballot paper. Votes are cast under unique and hidden identification
numbers generated solely for the purpose of that election. Voters prepare their
ballot papers from scratch and submit them to the tallying authority in two
parts via separate routes, each part being meaningless without the other.",1812.11128v1,cs.CR,2018-12-28 17:41:13+00:00,[arxiv.Result.Author('Zuzana Haniková')],
121,"Polarization, Abstention, and the Median Voter Theorem","The median voter theorem has long been the default model of voter behavior
and candidate choice. While contemporary work on the distribution of political
opinion has emphasized polarization and an increasing gap between the ""left""
and the ""right"" in democracies, the median voter theorem presents a model of
anti-polarization: competing candidates move to the center of the ideological
distribution to maximize vote share, regardless of the underlying ideological
distribution of voters. These anti-polar results, however, largely depend on
the ""singled-peakedness"" of voter preferences, an assumption that is rapidly
loosing relevance in the age of polarization. This article presents a model of
voter choice that examines three potential mechanisms that can undermine this
finding: a relative cost of voting that deters voters who are sufficiently
indifferent to both candidates, ideologically motivated third-party
alternatives that attract extreme voters, and a bimodal distribution of voter
ideology. Under reasonable sets of conditions and empirically observed voter
opinion distributions, these mechanisms can be sufficient to cause
strategically-minded candidates to fail to converge to the center, or to even
become more polarized than their electorate.",2103.12847v1,physics.soc-ph,2021-03-23 21:14:22+00:00,"[arxiv.Result.Author('Matthew I. Jones'), arxiv.Result.Author('Antonio D. Sirianni'), arxiv.Result.Author('Feng Fu')]",
122,A Fault Tolerance Improved Majority Voter for TMR System Architectures,"For digital system designs, triple modular redundancy (TMR), which is a
3-tuple version of N-modular redundancy is widely preferred for many
mission-control and safety-critical applications. The TMR scheme involves
two-times duplication of the simplex system hardware, with a majority voter
ensuring correctness provided at least two out of three copies of the system
remain operational. Thus the majority voter plays a pivotal role in ensuring
the correct operation of the system. The fundamental assumption implicit in the
TMR scheme is that the majority voter does not become faulty, which may not
hold well for implementations based on latest technology nodes with dimensions
of the order of just tens of nanometers. To overcome the drawbacks of the
classical majority voter some new voter designs were put forward in the
literature with the aim of enhancing the fault tolerance. However, these voter
designs generally ensure the correct system operation in the presence of either
a faulty function module or the faulty voter, considered only in isolation.
Since multiple faults may no longer be excluded in the nanoelectronics regime,
simultaneous fault occurrences on both the function module and the voter should
be considered, and the fault tolerance of the voters have to be analyzed under
such a scenario. In this context, this article proposes a new fault-tolerant
majority voter which is found to be more robust to faults than the existing
voters in the presence of faults occurring internally and/or externally to the
voter. Moreover, the proposed voter features less power dissipation, delay, and
area metrics based on the simulation results obtained by using a 32/28nm CMOS
process.",1605.03771v2,cs.AR,2016-05-12 11:54:44+00:00,"[arxiv.Result.Author('P Balasubramanian'), arxiv.Result.Author('K Prasad')]","WSEAS Transactions on Circuits and Systems, vol. 15, Article #14,
  pp. 108-122, 2016"
123,On the Computational Complexity of Variants of Combinatorial Voter Control in Elections,"Voter control problems model situations in which an external agent tries
toaffect the result of an election by adding or deleting the fewest number of
voters. The goal of the agent is to make a specific candidate either win
(\emph{constructive} control) or lose (\emph{destructive} control) the
election. We study the constructive and destructive voter control problems
whenadding and deleting voters have a \emph{combinatorial flavor}: If we add
(resp.\ delete) a voter~$v$, we also add (resp.\ delete) a bundle~$\kappa(v) $
of voters that are associated with~$v$. While the bundle~$\kappa(v)$ may have
more than one voter, a voter may also be associated with more than one voter.
We analyze the computational complexity of the four voter control problems for
the Plurality rule. We obtain that, in general, making a candidate lose is
computationally easier than making her win. In particular, if the bundling
relation is symmetric (i.e.\ $\forall w\colon w \in \kappa(v) \Leftrightarrow v
\in \kappa(w) $), and if each voter has at most two voters associated with him,
then destructive control is polynomial-time solvable while the constructive
variant remains $\NP$-hard. Even if the bundles are disjoint (i.e.\ $\forall
w\colon w \in \kappa(v) \Leftrightarrow \kappa(v) = \kappa(w) $), the
constructive problem variants remain intractable. Finally, the minimization
variant of constructive control by adding voters does not admit an efficient
approximation algorithm, unless P=NP.",1701.05108v1,cs.MA,2017-01-18 15:36:46+00:00,"[arxiv.Result.Author('Leon Kellerhals'), arxiv.Result.Author('Viatcheslav Korenwein'), arxiv.Result.Author('Philipp Zschoche'), arxiv.Result.Author('Robert Bredereck'), arxiv.Result.Author('Jiehua Chen')]",
124,Ranking Swing Voters in Congressional Elections,"We present a model for quantitatively identifying swing voters in
congressional elections. This is achieved by predicting an individual voter's
likelihood to vote and an individual voter's likelihood to vote for a given
party, if he votes. We make a rough prediction of these values. We then update
these predictions by incorporating information on a municipality wide basis via
aggregate data to enhance our estimate under the assumption that nearby voters
have similar behavior, which could be due to social interaction or common
external factors. Finally, we use a ranking scheme on these predictions to
identify two key types of voter: 1) Voters who are likely to vote that we can
convince to vote for a given party; and, 2) Voters who are likely to vote for a
given party, if they vote, that we can convince to actually turn out to vote.
Once these voters have been identified, a political campaign can use this
information to micro-target voters and win more votes.",1405.5111v1,physics.soc-ph,2014-05-19 06:30:42+00:00,[arxiv.Result.Author('Steven Ambadjes')],
125,2-Dimensional Euclidean Preferences,"A preference profile with m alternatives and n voters is 2-dimensional
Euclidean if both the alternatives and the voters can be placed into a
2-dimensional space such that for each pair of alternatives, every voter
prefers the one which has a shorter Euclidean distance to the voter. We study
how 2-dimensional Euclidean preference profiles depend on the values m and n.
We find that any profile with at most two voters or at most three alternatives
is 2-dimensional Euclidean while for three voters, we can show this property
for up to seven alternatives. The results are tight in terms of Bogomolnaia and
Laslier [2, Proposition 15(1)].",2205.14687v1,cs.GT,2022-05-29 15:06:14+00:00,"[arxiv.Result.Author('Laurent Bulteau'), arxiv.Result.Author('Jiehua Chen')]",
126,TRIP: Trustless Coercion-Resistant In-Person Voter Registration,"Most existing remote electronic voting systems are vulnerable to voter
coercion and vote buying. While coercion-resistant voting systems address this
challenge, current schemes assume that the voter has access to an untappable,
incorruptible device during voter registration. We present TRIP, an in-person
voter registration scheme enabling voters to create verifiable and
indistinguishable real and fake credentials using an untrusted kiosk inside a
privacy booth at a supervised location, e.g., the registrar's office. TRIP
ensures the integrity of the voter's real credential while enabling the
creation of fake credentials using interactive zero-knowledge proofs between
the voter as the verifier and the kiosk as the prover, unbeknownst to the
average voter. TRIP ensures that even voters who are under extreme coercion,
and cannot leave the booth with a real credential, can delegate their vote to a
political party, with the caveat that they must then trust the kiosk. TRIP
optimizes the tallying process by limiting the number of credentials a voter
can receive and capping the number of votes that a credential can cast per
election. We conduct a preliminary usability study among 41 participants at a
university and found that 42.5% of participants rated TRIP a B or higher in
usability, a promising result for a voter registration scheme that
substantially reduces trust in the registrar.",2202.06692v1,cs.CR,2022-02-14 13:35:46+00:00,"[arxiv.Result.Author('Louis-Henri Merino'), arxiv.Result.Author('Simone Colombo'), arxiv.Result.Author('Jeff Allen'), arxiv.Result.Author('Vero Estrada-Galiñanes'), arxiv.Result.Author('Bryan Ford')]",
127,Combinatorial Voter Control in Elections,"Voter control problems model situations such as an external agent trying to
affect the result of an election by adding voters, for example by convincing
some voters to vote who would otherwise not attend the election. Traditionally,
voters are added one at a time, with the goal of making a distinguished
alternative win by adding a minimum number of voters. In this paper, we
initiate the study of combinatorial variants of control by adding voters: In
our setting, when we choose to add a voter~$v$, we also have to add a whole
bundle $\kappa(v)$ of voters associated with $v$. We study the computational
complexity of this problem for two of the most basic voting rules, namely the
Plurality rule and the Condorcet rule.",1406.6859v1,cs.MA,2014-06-26 11:55:44+00:00,"[arxiv.Result.Author('Laurent Bulteau'), arxiv.Result.Author('Jiehua Chen'), arxiv.Result.Author('Piotr Faliszewski'), arxiv.Result.Author('Rolf Niedermeier'), arxiv.Result.Author('Nimrod Talmon')]",
128,A Parameterized Perspective on Protecting Elections,"We study the parameterized complexity of the optimal defense and optimal
attack problems in voting. In both the problems, the input is a set of voter
groups (every voter group is a set of votes) and two integers $k_a$ and $k_d$
corresponding to respectively the number of voter groups the attacker can
attack and the number of voter groups the defender can defend. A voter group
gets removed from the election if it is attacked but not defended. In the
optimal defense problem, we want to know if it is possible for the defender to
commit to a strategy of defending at most $k_d$ voter groups such that, no
matter which $k_a$ voter groups the attacker attacks, the outcome of the
election does not change. In the optimal attack problem, we want to know if it
is possible for the attacker to commit to a strategy of attacking $k_a$ voter
groups such that, no matter which $k_d$ voter groups the defender defends, the
outcome of the election is always different from the original (without any
attack) one.",1905.11838v1,cs.MA,2019-05-28 14:20:33+00:00,"[arxiv.Result.Author('Palash Dey'), arxiv.Result.Author('Neeldhara Misra'), arxiv.Result.Author('Swaprava Nath'), arxiv.Result.Author('Garima Shakya')]",
129,Wisdom of the Crowd Voting: Truthful Aggregation of Voter Information and Preferences,"We consider two-alternative elections where voters' preferences depend on a
state variable that is not directly observable. Each voter receives a private
signal that is correlated to the state variable. Voters may be ""contingent""
with different preferences in different states; or predetermined with the same
preference in every state. In this setting, even if every voter is a contingent
voter, agents voting according to their private information need not result in
the adoption of the universally preferred alternative, because the signals can
be systematically biased.
  We present an easy-to-deploy mechanism that elicits and aggregates the
private signals from the voters, and outputs the alternative that is favored by
the majority. In particular, voters truthfully reporting their signals forms a
strong Bayes Nash equilibrium (where no coalition of voters can deviate and
receive a better outcome).",2108.03749v1,cs.GT,2021-08-08 22:20:15+00:00,"[arxiv.Result.Author('Grant Schoenebeck'), arxiv.Result.Author('Biaoshuai Tao')]","Advances in Neural Information Processing Systems 2021, Vol. 34,
  Page 1872--1883"
130,k-Majority Digraphs and the Hardness of Voting with a Constant Number of Voters,"Many hardness results in computational social choice make use of the fact
that every directed graph may be induced as the pairwise majority relation of
some preference profile. However, this fact requires a number of voters that is
almost linear in the number of alternatives. It is therefore unclear whether
these results remain intact when the number of voters is bounded, as is, for
example, typically the case in search engine aggregation settings. In this
paper, we provide a systematic study of majority digraphs for a constant number
of voters resulting in analytical, experimental, and complexity-theoretic
insights. First, we characterize the set of digraphs that can be induced by two
and three voters, respectively, and give sufficient conditions for larger
numbers of voters. Second, we present a surprisingly efficient implementation
via SAT solving for computing the minimal number of voters that is required to
induce a given digraph and experimentally evaluate how many voters are required
to induce the majority digraphs of real-world and generated preference
profiles. Finally, we leverage our sufficient conditions to show that the
winner determination problem of various well-known voting rules remains hard
even when there is only a small constant number of voters. In particular, we
show that Kemeny's rule is hard to evaluate for 7 voters, while previous
methods could only establish such a result for constant even numbers of voters.",1704.06304v1,cs.GT,2017-04-20 19:04:28+00:00,"[arxiv.Result.Author('Georg Bachmeier'), arxiv.Result.Author('Felix Brandt'), arxiv.Result.Author('Christian Geist'), arxiv.Result.Author('Paul Harrenstein'), arxiv.Result.Author('Keyvan Kardel'), arxiv.Result.Author('Dominik Peters'), arxiv.Result.Author('Hans Georg Seedig')]",
131,Reputation-Driven Voting Dynamics,"We introduce the reputational voter model (RVM) to account for the
time-varying abilities of individuals to influence their neighbors. To
understand of the RVM, we first discuss the fitness voter model (FVM), in which
each voter has a fixed and distinct fitness. In a voting event where voter $i$
is fitter than voter $j$, only $j$ changes opinion. We show that the dynamics
of the FVM and the voter model are identical. We next discuss the adaptive
voter model (AVM), in which the influencing voter in a voting event increases
its fitness by a fixed amount. The dynamics of the AVM is non-stationary and
slowly crosses over to that of FVM because of the gradual broadening of the
fitness distribution of the population. Finally, we treat the RVM, in which the
voter $i$ is endowed with a reputational rank $r_i$ that ranges from 1 (highest
rank) to $N$ (lowest), where $N$ is the population size. In a voting event in
which voter $i$ outranks $j$, only the opinion of $j$ changes. Concomitantly,
the rank of $i$ increases, while that of $j$ does not change. The rank
distribution remains uniform on the integers $1,2,3,\ldots,N$, leading to
stationary dynamics. For equal number of voters in the two voting states with
these two subpopulations having the same average rand, the time to reach
consensus in the mean-field limit scales as $\exp(\sqrt{N})$. This long
consensus time arises because the average rank of the minority population is
typically higher than that of the majority. Thus whenever consensus is
approached, this highly ranked minority tends to drive the population away from
consensus.",1902.09371v2,physics.soc-ph,2019-02-22 18:19:16+00:00,"[arxiv.Result.Author('D. Bhat'), arxiv.Result.Author('S. Redner')]",J. Stat. Mech. (2019) 063208
132,Slower is faster: Fostering consensus formation by heterogeneous intertia,"We investigate an extension of the voter model in which voters are equipped
with an individual inertia to change their opinion. This inertia depends on the
persistence time of a voter's current opinion (ageing). We focus on the case of
only two different inertia values: zero if a voter just changed towards a new
opinion and $\nu$ otherwise. We are interested in the average time to reach
consensus, i.e. the state in which all voters have adopted the same opinion.
Adding inertia to the system means to slow down the dynamics at the voter's
level, which should presumably lead to a slower consensus formation. As an
unexpected outcome of our inertial voter dynamics, there is a parameter region
of $\nu$ where an increasing inertia leads to a faster consensus formation.
These results rest on the heterogeneity of voters which evolves through the
described ageing. In a control setting of homogeneous inertia values, we only
find monotonously increasing consensus times. In the paper, we present
dynamical equations for the mean-field case which allow for analytical insight
into the observed slower-is-faster effect.",0904.0765v1,physics.soc-ph,2009-04-05 12:22:31+00:00,"[arxiv.Result.Author('Hans-Ulrich Stark'), arxiv.Result.Author('Claudio J. Tessone'), arxiv.Result.Author('Frank Schweitzer')]","ACS - Advances in Complex Systems, vol 11, no 4 (2008) pp. 87-116"
133,On the Number of Single-Peaked Narcissistic or Single-Crossing Narcissistic Preference Profiles,"We investigate preference profiles for a set $\mathcal{V}$ of voters, where
each voter $i$ has a preference order $\succ_i$ on a finite set $A$ of
alternatives (that is, a linear order on $A$) such that for each two
alternatives $a,b\in A$, voter $i$ prefers $a$ to $b$ if $a\succ_i b$. Such a
profile is narcissistic if each alternative $a$ is preferred the most by at
least one voter. It is single-peaked if there is a linear order
$\triangleright^{\text{sp}}$ on the alternatives such that each voter's
preferences on the alternatives along the order $\triangleright^{\text{sp}}$
are either strictly increasing, or strictly decreasing, or first strictly
increasing and then strictly decreasing. It is single-crossing if there is a
linear order $\triangleright^{\text{sc}}$ on the voters such that each pair of
alternatives divides the order $\triangleright^{\text{sc}}$ into at most two
suborders, where in each suborder, all voters have the same linear order on
this pair.
  We show that for $n$ voters and $n$ alternatives,the number of single-peaked
narcissistic profiles is $\prod_{i=2}^{n-1} \binom{n-1}{i-1}$ while the number
of single-crossing narcissistic profiles is $2^{\binom{n-1}{2}}$.",1701.08652v2,math.CO,2017-01-25 16:45:43+00:00,"[arxiv.Result.Author('Jiehua Chen'), arxiv.Result.Author('Ugo P. Finnendahl')]",
134,Multidimensional Manhattan Preferences,"A preference profile with $m$ alternatives and $n$ voters is $d$-Manhattan
(resp. $d$-Euclidean) if both the alternatives and the voters can be placed
into the $d$-dimensional space such that between each pair of alternatives,
every voter prefers the one which has a shorter Manhattan (resp. Euclidean)
distance to the voter. Following Bogomolnaia and Laslier [Journal of
Mathematical Economics, 2007] and Chen and Grottke [Social Choice and Welfare,
2021] who look at $d$-Euclidean preference profiles, we study which preference
profiles are $d$-Manhattan depending on the values $m$ and $n$.
  First, we show that each preference profile with $m$ alternatives and $n$
voters is $d$-Manhattan whenever $d$ $\geq$ min($n$, $m$-$1$). Second, for $d =
2$, we show that the smallest non $d$-Manhattan preference profile has either
three voters and six alternatives, or four voters and five alternatives, or
five voters and four alternatives. This is more complex than the case with
$d$-Euclidean preferences (see [Bogomolnaia and Laslier, 2007] and [Bulteau and
Chen, 2020].",2201.09691v1,cs.MA,2022-01-24 13:52:38+00:00,"[arxiv.Result.Author('Jiehua Chen'), arxiv.Result.Author('Martin Nöllenburg'), arxiv.Result.Author('Sofia Simola'), arxiv.Result.Author('Anaïs Villedieu'), arxiv.Result.Author('Markus Wallinger')]",
135,Fault Masking By Probabilistic Voting,"In this study, we introduced a probabilistic voter, regarding symbol
probabilities in decision process besides majority consensus. Conventional
majority voter is independent of functionality of redundant modules. In our
study, proposed probabilistic voter is designed corresponding to functionality
of the redundant module. We tested probabilistic voter for 3 and 5 redundant
modules with random transient errors inserted the wires and it was seen from
simulation results that Multi-Modular Redundancy (M-MR) with Probabilistic
Voting (PV) had been shown better availability performance than conventional
majority voter.",0901.1181v2,cs.OH,2009-01-09 13:55:57+00:00,[arxiv.Result.Author('B. Baykant Alagoz')],"OncuBilim Algorithm And Systems Labs. Vol.09, Art.No:01,(2009)"
136,Quantum anonymous voting with anonymity check,"We propose a new protocol for quantum anonymous voting having serious
advantages over the existing protocols: it protects both the voters from a
curious tallyman and all the participants from a dishonest voter in
unconditional way. The central idea of the protocol is that the ballots are
given back to the voters after the voting process, which gives a possibility
for two voters to check the anonymity of the vote counting process by preparing
a special entangled state of two ballots. Any attempt of cheating from the side
of the tallyman results in destroying the entanglement, which can be detected
by the voters.",0911.5605v1,quant-ph,2009-11-30 10:39:14+00:00,"[arxiv.Result.Author('Dmitri Horoshko'), arxiv.Result.Author('Sergei Kilin')]","Physics Letters A 375, 1172-1175 (2011)"
137,Possible Winners in Noisy Elections,"We consider the problem of predicting winners in elections, for the case
where we are given complete knowledge about all possible candidates, all
possible voters (together with their preferences), but where it is uncertain
either which candidates exactly register for the election or which voters cast
their votes. Under reasonable assumptions, our problems reduce to counting
variants of election control problems. We either give polynomial-time
algorithms or prove #P-completeness results for counting variants of control by
adding/deleting candidates/voters for Plurality, k-Approval, Approval,
Condorcet, and Maximin voting rules. We consider both the general case, where
voters' preferences are unrestricted, and the case where voters' preferences
are single-peaked.",1405.6630v1,cs.GT,2014-05-26 16:23:22+00:00,"[arxiv.Result.Author('Krzysztof Wojtas'), arxiv.Result.Author('Krzysztof Magiera'), arxiv.Result.Author('Tomasz Miąsko'), arxiv.Result.Author('Piotr Faliszewski')]",
138,Complexity of Manipulative Actions When Voting with Ties,"Most of the computational study of election problems has assumed that each
voter's preferences are, or should be extended to, a total order. However in
practice voters may have preferences with ties. We study the complexity of
manipulative actions on elections where voters can have ties, extending the
definitions of the election systems (when necessary) to handle voters with
ties. We show that for natural election systems allowing ties can both increase
and decrease the complexity of manipulation and bribery, and we state a general
result on the effect of voters with ties on the complexity of control.",1506.04722v1,cs.GT,2015-06-15 19:37:46+00:00,"[arxiv.Result.Author('Zack Fitzsimmons'), arxiv.Result.Author('Edith Hemaspaandra')]",
139,Exploiting re-voting in the Helios election system,"Election systems must ensure that representatives are chosen by voters.
Moreover, each voter should have equal influence. Traditionally, this has been
achieved by permitting voters to cast at most one ballot. More recently, this
has been achieved by tallying the last ballot cast by each voter. We show this
is not achieved by the Helios election system, because an adversary can cause a
ballot other than a voter's last to be tallied. Moreover, we show how the
adversary can choose the contents of such a ballot, thus the adversary can
unduly influence the selection of representatives.",1612.04099v3,cs.CR,2016-12-13 11:07:22+00:00,"[arxiv.Result.Author('Maxime Meyer'), arxiv.Result.Author('Ben Smyth')]",
